Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Product Type,New Column,Test,Test2
27-02-2025,South,Printer,12,384.2,Store A,Retail,0,Eva,4610.4,Cash,FREESHIP,0,REG100465,Cust 9069,38.99,27-02-2025,02-03-2025,Sophie,Laptop and Accessories,233.6666667,466,466
13-11-2024,Central,Phone,4,475.49,Store B,Wholesale,0.15,Frank,1616.666,Cash,WINTER15,0,REG100466,Cust 3712,11.6,13-11-2024,17-11-2024,Cameron,Mobile Devices,234.1666667,467,467
31-10-2023,West,Printer,6,202.97,Store C,Retail,0.1,Eva,1096.038,Gift Card,WINTER15,0,REG100467,Cust 3829,43.55,31-10-2023,10-11-2023,Wendy,Laptop and Accessories,234.6666667,468,468
19-12-2023,Central,Tablet,18,135.23,Store C,Wholesale,0,Diana,2434.14,Online,WINTER15,1,REG100468,Cust 1623,46.1,19-12-2023,24-12-2023,Cameron,Mobile Devices,235.1666667,469,469
27-11-2023,South,Tablet,20,356.4,Store C,Wholesale,0.05,Diana,6771.6,Cash,FREESHIP,1,REG100469,Cust 3532,26.7,27-11-2023,03-12-2023,Sophie,Mobile Devices,235.6666667,470,470
15-08-2023,East,Laptop,3,294.72,Store C,Wholesale,0.05,Alice,839.952,Cash,SAVE10,0,REG100470,Cust 4712,45.33,15-08-2023,18-08-2023,Eric,Laptop and Accessories,236.1666667,471,471
16-01-2023,West,Phone,20,553.85,Store A,Retail,0,Frank,11077,Cash,WINTER15,0,REG100471,Cust 6211,33.21,16-01-2023,24-01-2023,Wendy,Mobile Devices,236.6666667,472,472
28-02-2025,Central,Tablet,13,81.17,Store D,Retail,0.1,Frank,949.689,Cash,SAVE10,1,REG100472,Cust 1222,48.21,28-02-2025,08-03-2025,Cameron,Mobile Devices,237.1666667,473,473
28-11-2023,West,Phone,2,532.51,Store B,Wholesale,0,Carlos,1065.02,Credit Card,WINTER15,1,REG100473,Cust 6208,49.67,28-11-2023,01-12-2023,Wendy,Mobile Devices,237.6666667,474,474
04-12-2023,West,Printer,1,268.19,Store B,Wholesale,0.1,Carlos,241.371,Gift Card,WINTER15,0,REG100474,Cust 5942,9.48,04-12-2023,13-12-2023,Wendy,Laptop and Accessories,238.1666667,475,475
21-06-2024,South,Printer,17,432.65,Store A,Retail,0.15,Frank,6251.7925,Cash,FREESHIP,0,REG100475,Cust 1745,18.85,21-06-2024,29-06-2024,Sophie,Laptop and Accessories,238.6666667,476,476
17-03-2025,East,Desk,14,123.04,Store A,Wholesale,0.1,Diana,1550.304,Cash,WINTER15,1,REG100476,Cust 2679,43.28,17-03-2025,26-03-2025,Eric,Office Accessories,239.1666667,477,477
17-08-2023,Central,Desk,16,454.54,Store B,Retail,0.1,Bob,6545.376,Online,FREESHIP,0,REG100477,Cust 9907,20.55,17-08-2023,19-08-2023,Cameron,Office Accessories,239.6666667,478,478
30-08-2023,Central,Monitor,11,414.58,Store D,Wholesale,0.05,Diana,4332.361,Cash,WINTER15,0,REG100478,Cust 5750,25.33,30-08-2023,05-09-2023,Cameron,Laptop and Accessories,240.1666667,479,479
16-06-2025,East,Phone,9,352.91,Store B,Wholesale,0.1,Bob,2858.571,Cash,FREESHIP,0,REG100479,Cust 5717,30.57,16-06-2025,18-06-2025,Eric,Mobile Devices,240.6666667,480,480
29-06-2023,North,Chair,10,126.46,Store A,Retail,0.1,Eva,1138.14,Online,WINTER15,0,REG100480,Cust 7995,26.96,29-06-2023,09-07-2023,Ryan,Office Accessories,241.1666667,481,481
13-08-2023,North,Monitor,7,125.02,Store D,Wholesale,0,Carlos,875.14,Credit Card,FREESHIP,0,REG100481,Cust 5572,12.45,13-08-2023,20-08-2023,Ryan,Laptop and Accessories,241.6666667,482,482
29-04-2024,West,Tablet,20,367.24,Store A,Wholesale,0.05,Carlos,6977.56,Gift Card,FREESHIP,0,REG100482,Cust 1721,45.67,29-04-2024,07-05-2024,Wendy,Mobile Devices,242.1666667,483,483
15-07-2023,West,Monitor,8,432.12,Store B,Retail,0,Diana,3456.96,Credit Card,WINTER15,0,REG100483,Cust 2641,42.1,15-07-2023,25-07-2023,Wendy,Laptop and Accessories,242.6666667,484,484
17-01-2025,North,Tablet,3,13.33,Store D,Retail,0.1,Eva,35.991,Cash,SAVE10,0,REG100484,Cust 9769,17.62,17-01-2025,23-01-2025,Ryan,Mobile Devices,243.1666667,485,485
21-02-2025,East,Printer,13,105.93,Store C,Retail,0,Bob,1377.09,Debit Card,FREESHIP,0,REG100485,Cust 1718,38.96,21-02-2025,03-03-2025,Eric,Laptop and Accessories,243.6666667,486,486
19-07-2023,West,Monitor,20,526.55,Store A,Wholesale,0,Alice,10531,Debit Card,FREESHIP,1,REG100486,Cust 1210,25.64,19-07-2023,26-07-2023,Wendy,Laptop and Accessories,244.1666667,487,487
29-09-2024,West,Phone,11,339.78,Store A,Retail,0.05,Diana,3550.701,Debit Card,WINTER15,1,REG100487,Cust 7710,11.56,29-09-2024,06-10-2024,Wendy,Mobile Devices,244.6666667,488,488
17-10-2024,East,Laptop,10,91.75,Store D,Wholesale,0.15,Frank,779.875,Cash,WINTER15,0,REG100488,Cust 1428,37.27,17-10-2024,21-10-2024,Eric,Laptop and Accessories,245.1666667,489,489
11-06-2025,East,Phone,15,13.66,Store B,Retail,0.1,Alice,184.41,Debit Card,FREESHIP,0,REG100489,Cust 2810,38.04,11-06-2025,17-06-2025,Eric,Mobile Devices,245.6666667,490,490
19-01-2024,West,Desk,6,148.23,Store B,Retail,0.1,Eva,800.442,Credit Card,FREESHIP,0,REG100490,Cust 2234,19.58,19-01-2024,29-01-2024,Wendy,Office Accessories,246.1666667,491,491
03-12-2023,East,Chair,11,495.03,Store D,Wholesale,0.15,Frank,4628.5305,Cash,WINTER15,0,REG100491,Cust 9602,27.37,03-12-2023,05-12-2023,Eric,Office Accessories,246.6666667,492,492
19-06-2024,Central,Chair,6,247.2,Store A,Wholesale,0.05,Diana,1409.04,Credit Card,FREESHIP,0,REG100492,Cust 2546,18.75,19-06-2024,27-06-2024,Cameron,Office Accessories,247.1666667,493,493
16-10-2024,West,Tablet,19,207.45,Store C,Retail,0.05,Bob,3744.4725,Debit Card,SAVE10,0,REG100493,Cust 5032,11.5,16-10-2024,21-10-2024,Wendy,Mobile Devices,247.6666667,494,494
23-01-2025,East,Laptop,2,370.78,Store D,Wholesale,0.15,Diana,630.326,Online,FREESHIP,0,REG100494,Cust 4297,20.45,23-01-2025,27-01-2025,Eric,Laptop and Accessories,248.1666667,495,495
02-10-2023,Central,Laptop,9,146.72,Store A,Wholesale,0.1,Diana,1188.432,Credit Card,,0,REG100495,Cust 6944,10.45,02-10-2023,10-10-2023,Cameron,Laptop and Accessories,248.6666667,496,496
05-11-2023,East,Desk,12,159.85,Store D,Retail,0.1,Alice,1726.38,Cash,WINTER15,0,REG100496,Cust 4136,32.61,05-11-2023,07-11-2023,Eric,Office Accessories,249.1666667,497,497
18-06-2023,South,Printer,13,181.68,Store C,Wholesale,0.05,Diana,2243.748,Gift Card,SAVE10,0,REG100497,Cust 7460,14.69,18-06-2023,23-06-2023,Sophie,Laptop and Accessories,249.6666667,498,498
15-07-2024,Central,Phone,16,34.16,Store A,Retail,0.15,Bob,464.576,Cash,SAVE10,0,REG100498,Cust 3960,36.33,15-07-2024,21-07-2024,Cameron,Mobile Devices,250.1666667,499,499
14-06-2024,Central,Laptop,2,287.43,Store C,Wholesale,0.1,Diana,517.374,Cash,WINTER15,0,REG100499,Cust 5530,25.34,14-06-2024,23-06-2024,Cameron,Laptop and Accessories,250.6666667,500,500
05-04-2024,East,Monitor,15,405.95,Store D,Wholesale,0.15,Eva,5175.8625,Gift Card,,0,REG100500,Cust 3160,32.04,05-04-2024,10-04-2024,Eric,Laptop and Accessories,251.1666667,501,501
27-02-2023,North,Laptop,1,430.61,Store B,Retail,0,Alice,430.61,Gift Card,WINTER15,0,REG100501,Cust 9641,14.53,27-02-2023,07-03-2023,Ryan,Laptop and Accessories,251.6666667,502,502
31-07-2023,West,Laptop,5,508.05,Store D,Retail,0,Frank,2540.25,Credit Card,WINTER15,1,REG100502,Cust 9742,35.63,31-07-2023,09-08-2023,Wendy,Laptop and Accessories,252.1666667,503,503
03-03-2023,West,Laptop,13,522.97,Store C,Retail,0.15,Carlos,5778.8185,Debit Card,FREESHIP,0,REG100503,Cust 1144,33.9,03-03-2023,10-03-2023,Wendy,Laptop and Accessories,252.6666667,504,504
26-04-2023,South,Laptop,17,260.25,Store D,Wholesale,0.1,Frank,3981.825,Credit Card,SAVE10,0,REG100504,Cust 2936,23.26,26-04-2023,28-04-2023,Sophie,Laptop and Accessories,253.1666667,505,505
19-10-2024,East,Phone,6,549.21,Store B,Retail,0.1,Eva,2965.734,Credit Card,WINTER15,1,REG100505,Cust 3035,12.29,19-10-2024,27-10-2024,Eric,Mobile Devices,253.6666667,506,506
30-06-2024,Central,Printer,17,472.33,Store C,Retail,0.15,Carlos,6825.1685,Debit Card,WINTER15,0,REG100506,Cust 1717,22.63,30-06-2024,04-07-2024,Cameron,Laptop and Accessories,254.1666667,507,507
11-10-2024,West,Laptop,9,596.83,Store A,Retail,0,Eva,5371.47,Cash,WINTER15,0,REG100507,Cust 4456,6.43,11-10-2024,19-10-2024,Wendy,Laptop and Accessories,254.6666667,508,508
14-06-2025,Central,Monitor,15,154.04,Store D,Retail,0.1,Alice,2079.54,Cash,FREESHIP,1,REG100508,Cust 6435,24.53,14-06-2025,23-06-2025,Cameron,Laptop and Accessories,255.1666667,509,509
22-12-2024,East,Laptop,18,500.44,Store D,Wholesale,0.1,Bob,8107.128,Credit Card,,0,REG100509,Cust 9352,8.87,22-12-2024,30-12-2024,Eric,Laptop and Accessories,255.6666667,510,510
22-04-2024,West,Tablet,5,382.17,Store C,Wholesale,0,Diana,1910.85,Credit Card,FREESHIP,0,REG100510,Cust 6746,17.72,22-04-2024,25-04-2024,Wendy,Mobile Devices,256.1666667,511,511
25-01-2025,North,Chair,3,365.54,Store B,Retail,0.15,Frank,932.127,Online,,0,REG100511,Cust 8189,45.89,25-01-2025,29-01-2025,Ryan,Office Accessories,256.6666667,512,512
13-11-2024,North,Laptop,5,270.13,Store C,Retail,0.15,Eva,1148.0525,Credit Card,,0,REG100512,Cust 8470,15.74,13-11-2024,19-11-2024,Ryan,Laptop and Accessories,257.1666667,513,513
16-03-2023,East,Tablet,2,480.15,Store D,Retail,0.15,Diana,816.255,Online,,0,REG100513,Cust 1044,42.07,16-03-2023,21-03-2023,Eric,Mobile Devices,257.6666667,514,514
06-05-2023,North,Laptop,18,414.77,Store C,Wholesale,0.1,Eva,6719.274,Credit Card,,1,REG100514,Cust 4010,28.55,06-05-2023,15-05-2023,Ryan,Laptop and Accessories,258.1666667,515,515
15-11-2024,East,Monitor,10,98.24,Store C,Wholesale,0,Frank,982.4,Credit Card,FREESHIP,1,REG100515,Cust 1385,21.01,15-11-2024,17-11-2024,Eric,Laptop and Accessories,258.6666667,516,516
28-06-2024,Central,Laptop,6,227.6,Store D,Retail,0.05,Carlos,1297.32,Debit Card,FREESHIP,0,REG100516,Cust 1904,38.22,28-06-2024,05-07-2024,Cameron,Laptop and Accessories,259.1666667,517,517
11-05-2025,Central,Monitor,5,136.13,Store C,Retail,0.15,Carlos,578.5525,Online,,0,REG100517,Cust 6034,10.02,11-05-2025,20-05-2025,Cameron,Laptop and Accessories,259.6666667,518,518
26-02-2023,Central,Tablet,5,489.13,Store C,Retail,0.1,Diana,2201.085,Gift Card,FREESHIP,0,REG100518,Cust 9239,44.73,26-02-2023,04-03-2023,Cameron,Mobile Devices,260.1666667,519,519
30-04-2024,South,Laptop,4,414.36,Store A,Retail,0,Bob,1657.44,Debit Card,FREESHIP,0,REG100519,Cust 5678,8.02,30-04-2024,07-05-2024,Sophie,Laptop and Accessories,260.6666667,520,520
11-03-2025,East,Laptop,6,138.26,Store B,Retail,0.15,Eva,705.126,Online,,1,REG100520,Cust 3696,31.4,11-03-2025,13-03-2025,Eric,Laptop and Accessories,261.1666667,521,521
30-06-2025,East,Phone,12,487.57,Store A,Wholesale,0.05,Eva,5558.298,Cash,,0,REG100521,Cust 9025,37.33,30-06-2025,10-07-2025,Eric,Mobile Devices,261.6666667,522,522
02-06-2024,North,Chair,20,427.3,Store C,Wholesale,0.05,Frank,8118.7,Gift Card,FREESHIP,1,REG100522,Cust 9924,25.19,02-06-2024,08-06-2024,Ryan,Office Accessories,262.1666667,523,523
01-09-2024,South,Laptop,16,588.92,Store D,Wholesale,0.15,Alice,8009.312,Cash,FREESHIP,0,REG100523,Cust 3887,7.89,01-09-2024,05-09-2024,Sophie,Laptop and Accessories,262.6666667,524,524
11-01-2025,South,Laptop,6,429.45,Store B,Retail,0.1,Alice,2319.03,Cash,,0,REG100524,Cust 5302,47.18,11-01-2025,18-01-2025,Sophie,Laptop and Accessories,263.1666667,525,525
31-03-2025,South,Phone,1,476,Store A,Wholesale,0.15,Carlos,404.6,Cash,FREESHIP,0,REG100525,Cust 2290,18.95,31-03-2025,03-04-2025,Sophie,Mobile Devices,263.6666667,526,526
28-11-2024,South,Phone,13,141.26,Store B,Retail,0,Frank,1836.38,Online,,0,REG100526,Cust 2227,23.68,28-11-2024,05-12-2024,Sophie,Mobile Devices,264.1666667,527,527
05-07-2023,North,Chair,3,250.65,Store D,Retail,0.15,Eva,639.1575,Credit Card,SAVE10,0,REG100527,Cust 1726,44.46,05-07-2023,07-07-2023,Ryan,Office Accessories,264.6666667,528,528
24-10-2024,West,Monitor,19,301.17,Store D,Retail,0.05,Alice,5436.1185,Debit Card,WINTER15,0,REG100528,Cust 9874,5.71,24-10-2024,03-11-2024,Wendy,Laptop and Accessories,265.1666667,529,529
08-04-2025,North,Chair,7,30.79,Store C,Retail,0.1,Bob,193.977,Cash,WINTER15,1,REG100529,Cust 1774,11.39,08-04-2025,16-04-2025,Ryan,Office Accessories,265.6666667,530,530
05-06-2024,East,Laptop,1,561.6,Store A,Wholesale,0.15,Alice,477.36,Debit Card,SAVE10,0,REG100530,Cust 2414,38.02,05-06-2024,10-06-2024,Eric,Laptop and Accessories,266.1666667,531,531
23-01-2025,West,Phone,16,193.7,Store A,Retail,0.15,Bob,2634.32,Credit Card,SAVE10,0,REG100531,Cust 6534,6.83,23-01-2025,29-01-2025,Wendy,Mobile Devices,266.6666667,532,532
04-11-2024,Central,Tablet,17,310.03,Store D,Retail,0.05,Carlos,5006.9845,Online,FREESHIP,0,REG100532,Cust 3170,8.06,04-11-2024,12-11-2024,Cameron,Mobile Devices,267.1666667,533,533
01-01-2024,West,Printer,13,204.67,Store A,Retail,0.15,Alice,2261.6035,Online,,0,REG100533,Cust 5438,6.76,01-01-2024,05-01-2024,Wendy,Laptop and Accessories,267.6666667,534,534
09-04-2024,Central,Printer,3,250.11,Store D,Wholesale,0,Alice,750.33,Gift Card,FREESHIP,0,REG100534,Cust 2670,36.35,09-04-2024,17-04-2024,Cameron,Laptop and Accessories,268.1666667,535,535
17-01-2025,North,Desk,12,526.82,Store A,Retail,0,Frank,6321.84,Credit Card,WINTER15,0,REG100535,Cust 8949,29.75,17-01-2025,25-01-2025,Ryan,Office Accessories,268.6666667,536,536
22-09-2024,East,Chair,18,575.1,Store D,Wholesale,0,Bob,10351.8,Online,FREESHIP,0,REG100536,Cust 9748,35.32,22-09-2024,29-09-2024,Eric,Office Accessories,269.1666667,537,537
20-01-2023,East,Monitor,8,325.52,Store C,Retail,0.1,Frank,2343.744,Debit Card,WINTER15,0,REG100537,Cust 1220,45.59,20-01-2023,25-01-2023,Eric,Laptop and Accessories,269.6666667,538,538
12-01-2024,North,Monitor,14,157.14,Store A,Wholesale,0.15,Diana,1869.966,Gift Card,SAVE10,0,REG100538,Cust 5645,36.04,12-01-2024,22-01-2024,Ryan,Laptop and Accessories,270.1666667,539,539
08-04-2024,Central,Laptop,10,100.26,Store D,Wholesale,0.05,Carlos,952.47,Gift Card,SAVE10,0,REG100539,Cust 6577,36.71,08-04-2024,15-04-2024,Cameron,Laptop and Accessories,270.6666667,540,540
27-04-2023,Central,Laptop,9,554.48,Store C,Wholesale,0,Carlos,4990.32,Online,,0,REG100540,Cust 9506,48.26,27-04-2023,01-05-2023,Cameron,Laptop and Accessories,271.1666667,541,541
17-07-2024,North,Phone,4,375.96,Store C,Retail,0.15,Carlos,1278.264,Debit Card,,0,REG100541,Cust 9302,44.99,17-07-2024,25-07-2024,Ryan,Mobile Devices,271.6666667,542,542
17-02-2024,Central,Monitor,14,485.21,Store A,Retail,0,Frank,6792.94,Online,FREESHIP,0,REG100542,Cust 3030,41.72,17-02-2024,23-02-2024,Cameron,Laptop and Accessories,272.1666667,543,543
25-01-2024,South,Monitor,9,372.44,Store A,Wholesale,0.05,Diana,3184.362,Gift Card,FREESHIP,0,REG100543,Cust 5896,41.87,25-01-2024,02-02-2024,Sophie,Laptop and Accessories,272.6666667,544,544
24-03-2024,Central,Laptop,7,140.53,Store D,Retail,0,Frank,983.71,Debit Card,,1,REG100544,Cust 3763,24.53,24-03-2024,02-04-2024,Cameron,Laptop and Accessories,273.1666667,545,545
25-06-2023,North,Desk,15,365.61,Store D,Retail,0.15,Bob,4661.5275,Cash,FREESHIP,0,REG100545,Cust 9510,35.84,25-06-2023,27-06-2023,Ryan,Office Accessories,273.6666667,546,546
17-04-2023,South,Laptop,20,353.97,Store B,Wholesale,0.15,Frank,6017.49,Cash,WINTER15,1,REG100546,Cust 7637,22.05,17-04-2023,20-04-2023,Sophie,Laptop and Accessories,274.1666667,547,547
28-06-2023,East,Chair,14,293.31,Store D,Wholesale,0,Alice,4106.34,Gift Card,,0,REG100547,Cust 8382,21.61,28-06-2023,30-06-2023,Eric,Office Accessories,274.6666667,548,548
06-04-2024,Central,Chair,10,397.39,Store D,Retail,0.15,Alice,3377.815,Gift Card,,0,REG100548,Cust 4015,25.27,06-04-2024,16-04-2024,Cameron,Office Accessories,275.1666667,549,549
17-02-2025,South,Chair,2,98.35,Store C,Retail,0,Eva,196.7,Debit Card,FREESHIP,0,REG100549,Cust 5172,28.65,17-02-2025,19-02-2025,Sophie,Office Accessories,275.6666667,550,550
08-01-2023,South,Desk,6,581.67,Store A,Wholesale,0,Frank,3490.02,Debit Card,,0,REG100550,Cust 7584,39.4,08-01-2023,11-01-2023,Sophie,Office Accessories,276.1666667,551,551
21-12-2023,South,Phone,19,30.41,Store D,Retail,0.05,Frank,548.9005,Debit Card,FREESHIP,0,REG100551,Cust 6809,48.33,21-12-2023,31-12-2023,Sophie,Mobile Devices,276.6666667,552,552
13-07-2024,North,Monitor,15,368.79,Store C,Wholesale,0.1,Bob,4978.665,Gift Card,WINTER15,0,REG100552,Cust 7540,16.9,13-07-2024,15-07-2024,Ryan,Laptop and Accessories,277.1666667,553,553
23-03-2024,West,Monitor,4,56.06,Store D,Retail,0.15,Carlos,190.604,Cash,SAVE10,0,REG100553,Cust 6888,10.77,23-03-2024,01-04-2024,Wendy,Laptop and Accessories,277.6666667,554,554
19-03-2024,West,Chair,7,15.65,Store D,Wholesale,0,Carlos,109.55,Debit Card,,0,REG100554,Cust 3304,13.28,19-03-2024,25-03-2024,Wendy,Office Accessories,278.1666667,555,555
20-05-2025,Central,Tablet,9,380.85,Store B,Wholesale,0,Carlos,3427.65,Cash,FREESHIP,0,REG100555,Cust 4196,33.4,20-05-2025,29-05-2025,Cameron,Mobile Devices,278.6666667,556,556
19-01-2025,South,Chair,11,587.21,Store C,Wholesale,0,Carlos,6459.31,Debit Card,WINTER15,0,REG100556,Cust 6596,34.32,19-01-2025,26-01-2025,Sophie,Office Accessories,279.1666667,557,557
28-05-2023,South,Printer,17,554.25,Store A,Wholesale,0.1,Diana,8480.025,Debit Card,,0,REG100557,Cust 5588,8.66,28-05-2023,01-06-2023,Sophie,Laptop and Accessories,279.6666667,558,558
28-10-2023,East,Printer,3,410.23,Store A,Wholesale,0.15,Diana,1046.0865,Credit Card,FREESHIP,0,REG100558,Cust 1518,6.04,28-10-2023,03-11-2023,Eric,Laptop and Accessories,280.1666667,559,559
25-11-2023,West,Monitor,5,99.23,Store B,Retail,0,Eva,496.15,Debit Card,,0,REG100559,Cust 2819,37.66,25-11-2023,02-12-2023,Wendy,Laptop and Accessories,280.6666667,560,560
17-11-2024,South,Monitor,9,503.18,Store B,Wholesale,0,Diana,4528.62,Gift Card,SAVE10,1,REG100560,Cust 1947,46.02,17-11-2024,24-11-2024,Sophie,Laptop and Accessories,281.1666667,561,561
24-01-2024,Central,Monitor,17,155.31,Store C,Retail,0.15,Bob,2244.2295,Credit Card,WINTER15,0,REG100561,Cust 7332,27.1,24-01-2024,29-01-2024,Cameron,Laptop and Accessories,281.6666667,562,562
19-06-2023,North,Chair,7,303.79,Store D,Wholesale,0.15,Frank,1807.5505,Credit Card,SAVE10,0,REG100562,Cust 7314,38.85,19-06-2023,29-06-2023,Ryan,Office Accessories,282.1666667,563,563
13-01-2025,East,Phone,17,263.75,Store B,Retail,0,Alice,4483.75,Online,,1,REG100563,Cust 5296,12.97,13-01-2025,18-01-2025,Eric,Mobile Devices,282.6666667,564,564
24-01-2024,East,Phone,4,179.92,Store D,Retail,0.1,Diana,647.712,Online,WINTER15,0,REG100564,Cust 2964,35.26,24-01-2024,01-02-2024,Eric,Mobile Devices,283.1666667,565,565
06-01-2025,South,Printer,2,264,Store D,Retail,0,Bob,528,Gift Card,SAVE10,0,REG100565,Cust 5381,26.73,06-01-2025,14-01-2025,Sophie,Laptop and Accessories,283.6666667,566,566
02-01-2025,Central,Laptop,4,403.97,Store A,Wholesale,0.05,Alice,1535.086,Cash,WINTER15,0,REG100566,Cust 5436,39.92,02-01-2025,09-01-2025,Cameron,Laptop and Accessories,284.1666667,567,567
22-02-2023,North,Desk,4,85.96,Store A,Retail,0.1,Frank,309.456,Credit Card,,0,REG100567,Cust 1494,32.12,22-02-2023,03-03-2023,Ryan,Office Accessories,284.6666667,568,568
06-02-2025,East,Desk,2,93.49,Store A,Wholesale,0.1,Alice,168.282,Debit Card,WINTER15,0,REG100568,Cust 4380,26.31,06-02-2025,16-02-2025,Eric,Office Accessories,285.1666667,569,569
26-09-2024,East,Desk,11,144.29,Store B,Retail,0.05,Bob,1507.8305,Credit Card,WINTER15,0,REG100569,Cust 7054,11.91,26-09-2024,30-09-2024,Eric,Office Accessories,285.6666667,570,570
28-03-2025,North,Chair,18,553.23,Store D,Wholesale,0,Frank,9958.14,Cash,FREESHIP,0,REG100570,Cust 1375,31.76,28-03-2025,01-04-2025,Ryan,Office Accessories,286.1666667,571,571
01-07-2023,East,Chair,9,228.3,Store B,Retail,0.05,Eva,1951.965,Debit Card,FREESHIP,0,REG100571,Cust 5698,8.75,01-07-2023,09-07-2023,Eric,Office Accessories,286.6666667,572,572
29-04-2023,West,Desk,7,235.94,Store D,Wholesale,0.1,Alice,1486.422,Gift Card,FREESHIP,0,REG100572,Cust 3259,8.44,29-04-2023,04-05-2023,Wendy,Office Accessories,287.1666667,573,573
30-04-2023,East,Printer,17,369.52,Store C,Wholesale,0,Carlos,6281.84,Gift Card,,0,REG100573,Cust 9295,17.12,30-04-2023,06-05-2023,Eric,Laptop and Accessories,287.6666667,574,574
14-03-2024,West,Phone,8,142.09,Store A,Wholesale,0,Eva,1136.72,Credit Card,WINTER15,0,REG100574,Cust 7035,38.97,14-03-2024,20-03-2024,Wendy,Mobile Devices,288.1666667,575,575
27-06-2023,Central,Chair,3,497.61,Store B,Wholesale,0.15,Alice,1268.9055,Cash,FREESHIP,1,REG100575,Cust 9049,13.97,27-06-2023,02-07-2023,Cameron,Office Accessories,288.6666667,576,576
10-04-2024,North,Laptop,19,9.48,Store A,Wholesale,0,Carlos,180.12,Online,,0,REG100576,Cust 6173,22.33,10-04-2024,12-04-2024,Ryan,Laptop and Accessories,289.1666667,577,577
30-08-2023,Central,Printer,8,55.27,Store A,Wholesale,0.15,Bob,375.836,Cash,WINTER15,0,REG100577,Cust 3447,16.84,30-08-2023,01-09-2023,Cameron,Laptop and Accessories,289.6666667,578,578
23-10-2023,West,Laptop,17,25.95,Store B,Wholesale,0.05,Bob,419.0925,Gift Card,,0,REG100578,Cust 2218,27.68,23-10-2023,30-10-2023,Wendy,Laptop and Accessories,290.1666667,579,579
23-03-2023,North,Desk,18,209.65,Store A,Wholesale,0.1,Carlos,3396.33,Debit Card,,0,REG100579,Cust 8882,42.04,23-03-2023,30-03-2023,Ryan,Office Accessories,290.6666667,580,580
21-09-2024,Central,Laptop,13,75.77,Store B,Wholesale,0.15,Frank,837.2585,Debit Card,SAVE10,0,REG100580,Cust 6709,41.94,21-09-2024,30-09-2024,Cameron,Laptop and Accessories,291.1666667,581,581
26-12-2024,West,Tablet,5,307.84,Store B,Wholesale,0.1,Bob,1385.28,Online,SAVE10,0,REG100581,Cust 8727,13.61,26-12-2024,03-01-2025,Wendy,Mobile Devices,291.6666667,582,582
26-02-2023,East,Phone,13,6.5,Store A,Wholesale,0,Diana,84.5,Cash,,0,REG100582,Cust 8359,20.02,26-02-2023,03-03-2023,Eric,Mobile Devices,292.1666667,583,583
10-12-2024,North,Monitor,8,70.79,Store B,Wholesale,0,Diana,566.32,Online,,0,REG100583,Cust 1514,46.35,10-12-2024,14-12-2024,Ryan,Laptop and Accessories,292.6666667,584,584
01-01-2025,East,Laptop,17,584.7,Store D,Retail,0.1,Eva,8945.91,Online,,1,REG100584,Cust 2774,46.59,01-01-2025,03-01-2025,Eric,Laptop and Accessories,293.1666667,585,585
14-03-2025,East,Phone,4,23.27,Store C,Wholesale,0.15,Diana,79.118,Online,SAVE10,0,REG100585,Cust 4270,32.86,14-03-2025,21-03-2025,Eric,Mobile Devices,293.6666667,586,586
16-01-2024,South,Tablet,5,440.93,Store B,Wholesale,0.1,Carlos,1984.185,Gift Card,,0,REG100586,Cust 3123,23.84,16-01-2024,20-01-2024,Sophie,Mobile Devices,294.1666667,587,587
